label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23
HANDS_UP,1.6345998048782349,1.8539446592330933,1.952513337135315,2.2096476554870605,1.0711824893951416,0.9288173913955688,0.9718997478485107,1.1057683229446411,1.9060810804367065,2.211130380630493,2.687128782272339,2.7555084228515625,1.2817931175231934,0.7495904564857483,1.0873315334320068,1.3725124597549438,1.048877239227295,1.168458342552185,1.0377484560012817,1.024986743927002,2.0156588554382324,1.9309979677200317,0.9584570527076721,1.0929274559020996
HANDS_UP,1.5579407215118408,1.3796452283859253,1.7783814668655396,1.9155904054641724,1.0317320823669434,0.9682679176330566,1.1644184589385986,1.2651828527450562,1.8764299154281616,2.089439868927002,2.579160451889038,2.337609052658081,1.20026695728302,0.756255567073822,0.9830125570297241,0.8512837886810303,0.7398970127105713,0.8867352604866028,0.9532102346420288,1.0578432083129883,1.7915970087051392,1.8312995433807373,0.8308722972869873,0.8720799684524536
HANDS_UP,1.078323483467102,1.0362088680267334,1.457657814025879,1.259421467781067,1.036281943321228,0.9637179970741272,0.5410606861114502,0.8020448088645935,1.440832257270813,1.7648286819458008,2.0790908336639404,1.8453609943389893,0.6517965793609619,0.6520971655845642,0.7621210813522339,0.6234784126281738,0.907974123954773,0.972501277923584,0.5123575329780579,1.1431795358657837,1.559602975845337,1.4033379554748535,0.6356978416442871,0.5473695993423462
HANDS_UP,1.7050840854644775,1.9459211826324463,2.0331103801727295,2.3821470737457275,1.041504979133606,0.9584950804710388,1.2703578472137451,1.2432646751403809,2.064312219619751,2.576559543609619,2.716948986053467,2.884162664413452,1.1790120601654053,0.5493999123573303,0.7318815588951111,1.29927396774292,0.8171364665031433,1.382199764251709,1.2026695013046265,1.357394814491272,1.8042609691619873,1.7085574865341187,0.8250778913497925,0.8999855518341064
HANDS_UP,1.8160024881362915,1.2657264471054077,2.0024209022521973,1.9482532739639282,1.0255305767059326,0.9744693636894226,0.7736444473266602,1.1634013652801514,2.101818323135376,2.320679187774658,2.790134906768799,2.2245805263519287,1.361629843711853,0.928192675113678,1.2881139516830444,1.1805661916732788,1.3322991132736206,1.1729333400726318,0.9227036833763123,1.1955995559692383,1.7279002666473389,1.6715704202651978,0.7998824715614319,0.7734375
HANDS_UP,1.5624182224273682,1.6296716928482056,1.8027900457382202,1.751837134361267,0.9363335967063904,1.0636664628982544,1.2089117765426636,0.9303643703460693,2.283545970916748,1.9604668617248535,2.4296047687530518,2.5942435264587402,0.8448603749275208,0.8411543369293213,1.15812087059021,1.0364749431610107,1.0763790607452393,1.073257565498352,0.766281008720398,0.73737633228302,1.5586020946502686,1.8308088779449463,0.6534454822540283,0.8657718896865845
HANDS_UP,1.1811953783035278,1.2231504917144775,1.438330888748169,1.457578182220459,0.9000378847122192,1.0999621152877808,0.896125316619873,0.7238598465919495,1.6126786470413208,1.4993350505828857,2.0657832622528076,2.267662763595581,0.6788740754127502,0.5872361063957214,0.883072555065155,0.8475493788719177,0.771691083908081,0.776206374168396,0.6195588111877441,0.960864782333374,1.1978857517242432,1.7283381223678589,0.31268370151519775,0.6540849804878235
HANDS_UP,1.6620420217514038,1.4386045932769775,1.7542105913162231,1.824397087097168,0.7959949970245361,1.2040051221847534,1.1521168947219849,0.9795147776603699,2.384549856185913,1.879492998123169,2.404670476913452,2.638958215713501,0.8864057064056396,0.5550664067268372,0.95271897315979,0.909961998462677,1.2458834648132324,0.9660128951072693,0.8557525873184204,0.9156624674797058,1.737923502922058,1.9196100234985352,0.9823287129402161,0.7360025644302368
HANDS_UP,1.2992258071899414,1.7856926918029785,1.771986961364746,2.0078256130218506,1.0604536533355713,0.9395464658737183,1.1454530954360962,1.0328140258789062,2.3028602600097656,2.056090831756592,2.2674832344055176,2.6628706455230713,1.0837942361831665,0.5442114472389221,0.6942374110221863,1.1598331928253174,1.1672320365905762,1.0610169172286987,0.9427098035812378,1.180626630783081,1.8049033880233765,1.8401732444763184,0.8673242330551147,0.9782008528709412
HANDS_UP,1.3713631629943848,1.2080532312393188,1.5269800424575806,1.4778790473937988,1.043839693069458,0.9561604261398315,0.827757716178894,0.7672207951545715,1.628426432609558,1.6366281509399414,2.283790111541748,2.1379988193511963,0.6483193039894104,0.41335615515708923,0.8293859362602234,0.6072909832000732,0.8072941303253174,0.912317156791687,0.4260583221912384,1.028944492340088,1.420284628868103,1.6139822006225586,0.524217426776886,0.6845905780792236
HANDS_UP,1.6075177192687988,1.5931836366653442,2.0400969982147217,1.648219108581543,1.1612794399261475,0.8387205600738525,0.8621770739555359,1.0033540725708008,1.6673336029052734,1.7588300704956055,2.7607574462890625,2.2901859283447266,1.1372179985046387,0.6597303748130798,1.1173075437545776,0.917536199092865,0.8235536217689514,0.7851824164390564,1.0841785669326782,0.804582953453064,1.8697223663330078,1.7342456579208374,0.7697196006774902,1.0152225494384766
HANDS_UP,1.011093020439148,1.1893972158432007,1.3822593688964844,1.068484902381897,1.0979300737380981,0.9020699262619019,0.7586599588394165,0.8722586631774902,1.663418173789978,1.796899437904358,2.0368616580963135,2.08528470993042,0.6156256198883057,0.546070396900177,0.8181465268135071,0.7598724365234375,0.9106324315071106,1.0906577110290527,0.9798171520233154,0.5749684572219849,1.2338809967041016,1.5784014463424683,0.4025706648826599,0.6917604804039001
HANDS_UP,1.541895866394043,1.5814323425292969,1.9356777667999268,1.7868289947509766,0.9940398335456848,1.0059601068496704,1.0381556749343872,1.0436949729919434,1.982060194015503,2.0512547492980957,2.49981427192688,2.5803191661834717,1.087393045425415,0.5386426448822021,1.2837607860565186,1.4768043756484985,0.9805123805999756,1.0574363470077515,0.7941041588783264,0.9919596314430237,1.6421241760253906,1.924813151359558,0.663392961025238,0.9203734397888184
HANDS_UP,1.9608436822891235,1.911772608757019,2.3593783378601074,2.136425256729126,0.9694765210151672,1.030523419380188,1.2405155897140503,1.2495421171188354,2.1964666843414307,2.196432590484619,2.9190216064453125,2.9216606616973877,1.1357767581939697,0.6518741846084595,1.2344863414764404,1.0368983745574951,1.0191638469696045,0.9869121313095093,0.7685704231262207,1.1636719703674316,2.004232168197632,2.0002875328063965,1.0752577781677246,1.0109912157058716
HANDS_UP,1.9664820432662964,2.0876476764678955,2.3616890907287598,2.256289005279541,1.0160033702850342,0.9839966893196106,1.4070887565612793,1.235651969909668,2.5759975910186768,2.479891300201416,2.9191737174987793,3.0076494216918945,1.117995262145996,0.7914360761642456,1.2497910261154175,1.3637222051620483,1.2113027572631836,1.3550002574920654,0.7944786548614502,1.149208426475525,2.19163179397583,2.1241884231567383,1.2706423997879028,1.255980134010315
HANDS_UP,1.9799548387527466,1.3978222608566284,2.0985071659088135,1.899429440498352,0.8504169583320618,1.1495829820632935,0.8854930996894836,1.2005428075790405,1.869756817817688,1.73720383644104,2.8269169330596924,2.5404930114746094,1.2204174995422363,0.8710193037986755,1.041724443435669,0.8343232274055481,1.042485237121582,0.5549530386924744,0.7383599877357483,1.0065265893936157,1.9319849014282227,1.9500467777252197,1.0853626728057861,0.8341481685638428
HANDS_UP,1.484971284866333,1.5204859972000122,1.7925775051116943,1.8716466426849365,0.938031017780304,1.0619689226150513,1.1124348640441895,0.9006314873695374,2.3608486652374268,2.0539257526397705,2.4165244102478027,2.5757992267608643,1.1539015769958496,0.8504984974861145,1.0459626913070679,1.0997257232666016,1.2577581405639648,1.2074029445648193,0.9579851627349854,0.9569692015647888,1.6127684116363525,1.9922078847885132,0.7328372597694397,0.9407780766487122
