label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23
T_POSE,0.846588134765625,0.8914321660995483,2.1564719676971436,2.2211639881134033,0.6994283199310303,1.3005716800689697,1.6458542346954346,1.286315679550171,2.320828437805176,2.2313716411590576,1.2014919519424438,1.5586235523223877,2.9952855110168457,0.6929032802581787,1.906435251235962,1.534841537475586,0.9310402274131775,0.9771474599838257,1.1394494771957397,1.454046368598938,1.0522955656051636,1.1490073204040527,0.6115126609802246,0.3609733283519745
T_POSE,0.8157376646995544,0.688327431678772,2.540802240371704,2.358330726623535,1.0618348121643066,0.9381652474403381,1.774902582168579,1.9330695867538452,3.0334887504577637,2.906080484390259,1.6053086519241333,1.1607195138931274,3.1721439361572266,0.9699345231056213,2.3629612922668457,1.5097583532333374,1.2755800485610962,1.0599092245101929,1.1886215209960938,1.726001262664795,1.5991108417510986,1.4504165649414062,0.5565482378005981,0.7267506718635559
T_POSE,0.94772869348526,0.691104531288147,2.034950017929077,1.9202560186386108,0.6974077224731445,1.3025922775268555,1.4377809762954712,1.2635655403137207,2.41361927986145,2.405547618865967,1.297210454940796,1.6714011430740356,2.705988645553589,0.7927541136741638,1.5331778526306152,1.6281110048294067,1.0499640703201294,1.1612505912780762,0.8915867805480957,1.3220677375793457,1.2333952188491821,1.302910566329956,0.7152306437492371,0.3306176960468292
T_POSE,0.6250994205474854,0.5951154828071594,1.6105835437774658,1.6862878799438477,0.9404101371765137,1.0595898628234863,0.8844846487045288,0.8903688192367554,1.6249021291732788,2.0389955043792725,1.4364322423934937,1.4331512451171875,2.199662446975708,0.7393651604652405,0.9960584044456482,1.3024005889892578,0.7579403519630432,1.152561068534851,0.4909360408782959,1.104334831237793,1.274830937385559,0.940708577632904,0.5063154101371765,0.2706237733364105
T_POSE,0.6365941166877747,0.9698361754417419,1.5026944875717163,1.8541306257247925,0.8503992557525635,1.1496007442474365,0.9283113479614258,0.9995957612991333,2.0551910400390625,2.0511436462402344,1.1107280254364014,1.6727476119995117,2.461963415145874,0.9056844711303711,1.3335076570510864,1.5353615283966064,1.1486780643463135,1.1646405458450317,0.6709264516830444,0.9132453203201294,1.1323771476745605,1.4594889879226685,0.609272837638855,0.6586097478866577
T_POSE,0.870101273059845,0.7521125078201294,1.594215989112854,1.5206725597381592,1.1310700178146362,0.8689300417900085,1.180455207824707,1.1694250106811523,1.867103099822998,2.195542097091675,1.1053122282028198,1.1490521430969238,2.338843822479248,0.8257360458374023,1.5709913969039917,1.2457809448242188,0.69081050157547,1.1057380437850952,0.9215931296348572,0.7707111239433289,0.9985201358795166,1.1250338554382324,0.41261348128318787,0.6902908682823181
T_POSE,0.607437252998352,0.5591862797737122,1.4672707319259644,1.4407644271850586,0.8786689639091492,1.1213310956954956,1.147260308265686,0.8532459735870361,1.7918354272842407,1.5500459671020508,1.1516627073287964,1.2278242111206055,1.9919229745864868,0.6056785583496094,1.2355825901031494,1.1165965795516968,0.6610903143882751,0.7241601943969727,0.6220721006393433,0.9646947383880615,0.933247983455658,1.0115054845809937,0.31017693877220154,0.470500648021698
T_POSE,0.8660169243812561,0.6795492172241211,1.9972081184387207,1.8003056049346924,1.109724998474121,0.8902751207351685,0.7650008201599121,1.1396747827529907,1.8078373670578003,1.9251047372817993,1.4073834419250488,1.1405377388000488,2.6281850337982178,0.831116259098053,1.7877919673919678,1.2272567749023438,1.101077675819397,0.7972825765609741,0.6141766905784607,1.1452594995498657,1.349774718284607,0.9239108562469482,0.35303375124931335,0.4828345775604248
T_POSE,0.979546070098877,0.666414201259613,1.9695743322372437,1.6412949562072754,1.034423589706421,0.9655764102935791,1.4308066368103027,1.4467203617095947,2.2866461277008057,2.310112237930298,1.174401879310608,1.292258620262146,2.616654872894287,0.8076779246330261,1.4335912466049194,1.4782243967056274,0.8634634613990784,0.9522167444229126,1.2112910747528076,0.9928079843521118,1.144339919090271,0.960969865322113,0.8755919337272644,0.15968836843967438
T_POSE,0.9159183502197266,0.700390100479126,1.7701877355575562,1.5035208463668823,1.049512267112732,0.9504876732826233,1.0386435985565186,0.9501194357872009,1.9744162559509277,1.7067466974258423,1.3490830659866333,1.189837098121643,2.38014554977417,0.5569121241569519,1.3519999980926514,1.2083344459533691,0.9469842314720154,0.7675352692604065,0.6072249412536621,0.9006591439247131,0.9041450023651123,0.9943289160728455,0.301320344209671,0.28141164779663086
